ID,ANO,RELATOR,CLASSE
9321,1811694,2003,MINISTRA PRESIDENTE,IF
9322,1811697,2003,MINISTRA PRESIDENTE,IF
9323,1811741,2003,MIN. CEZAR PELUSO,MS
9324,1812062,2003,MIN. CELSO DE MELLO,AI
9325,1812349,2003,MIN. SEPÚLVEDA PERTENCE,RE
9326,1812790,2003,MIN. MAURÍCIO CORRÊA,RE
9327,1812999,2003,MINISTRA PRESIDENTE,IF
9328,1813930,2003,MINISTRA PRESIDENTE,IF
9329,1813978,2003,MINISTRA PRESIDENTE,IF
9330,1814025,2003,MIN. GILMAR MENDES,Rcl
9331,1814076,2003,MIN. ILMAR GALVÃO,RE
9332,1814091,2003,MIN. NELSON JOBIM,Pet
9333,1815085,2003,MIN. AYRES BRITTO,RE
9334,1815096,2003,MINISTRA PRESIDENTE,IF
9335,1815159,2003,MIN. SYDNEY SANCHES,ACO
9336,1815427,2003,MINISTRA PRESIDENTE,IF
9337,1815444,2003,MINISTRA PRESIDENTE,IF
9338,1815795,2003,MIN. SEPÚLVEDA PERTENCE,AI
9339,1816107,2003,MIN. CELSO DE MELLO,AI
9340,1816139,2003,MIN. CELSO DE MELLO,PPE
9341,1816238,2003,MIN. SYDNEY SANCHES,RE
9342,1816483,2003,MIN. SEPÚLVEDA PERTENCE,RE
9343,1817238,2003,MIN. NELSON JOBIM,AO
9344,1817260,2003,MIN. JOAQUIM BARBOSA,AO
9345,1817624,2003,MINISTRA PRESIDENTE,IF
9346,1817649,2003,MINISTRA PRESIDENTE,IF
9347,1817650,2003,MINISTRA PRESIDENTE,IF
9348,1817668,2003,MINISTRA PRESIDENTE,IF
9349,1817674,2003,MINISTRA PRESIDENTE,IF
9350,1818260,2003,MIN. CELSO DE MELLO,AI
9351,1818614,2003,MIN. CEZAR PELUSO,AI
9352,1819074,2003,MIN. CELSO DE MELLO,AI
9353,1819159,2003,MIN. SYDNEY SANCHES,AI
9354,1819898,2003,MIN. SEPÚLVEDA PERTENCE,RE
9355,1820218,2003,MINISTRA PRESIDENTE,IF
9356,1820222,2003,MINISTRA PRESIDENTE,IF
9357,1820228,2003,MINISTRA PRESIDENTE,IF
9358,1820324,2003,MINISTRA PRESIDENTE,IF
9359,1820325,2003,MINISTRA PRESIDENTE,IF
9360,1820326,2003,MINISTRA PRESIDENTE,IF
9361,1820327,2003,MINISTRA PRESIDENTE,IF
9362,1820329,2003,MINISTRA PRESIDENTE,IF
9363,1820331,2003,MINISTRA PRESIDENTE,IF
9364,1820393,2003,MINISTRA PRESIDENTE,IF
9365,1820413,2003,MIN. NELSON JOBIM,ADI
9366,1820459,2003,MINISTRA PRESIDENTE,IF
9367,1820469,2003,MINISTRA PRESIDENTE,IF
9368,1820681,2003,MINISTRA PRESIDENTE,IF
9369,1820859,2003,MINISTRA PRESIDENTE,IF
9370,1820999,2003,MIN. SYDNEY SANCHES,RE
9371,1821030,2003,MIN. ELLEN GRACIE,RE
9372,1821054,2003,MINISTRA PRESIDENTE,IF
9373,1821078,2003,MIN. ILMAR GALVÃO,RE
9374,1821094,2003,MIN. CELSO DE MELLO,ADI
9375,1821165,2003,MIN. CELSO DE MELLO,RE
9376,1821183,2003,MIN. SYDNEY SANCHES,RE
9377,1821330,2003,MINISTRA PRESIDENTE,IF
9378,1821407,2003,MIN. SYDNEY SANCHES,RE
9379,1821451,2003,MINISTRA PRESIDENTE,IF
9380,1821456,2003,MINISTRA PRESIDENTE,IF
9381,1821475,2003,MINISTRA PRESIDENTE,CR
9382,1821509,2003,MIN. MAURÍCIO CORRÊA,Pet
9383,1821521,2003,MINISTRA PRESIDENTE,IF
9384,1821525,2003,MINISTRA PRESIDENTE,IF
9385,1821550,2003,MIN. ELLEN GRACIE,RE
9386,1821556,2003,MINISTRA PRESIDENTE,IF
9387,1821560,2003,MINISTRA PRESIDENTE,IF
9388,1821570,2003,MIN. GILMAR MENDES,RE
9389,1821585,2003,MINISTRA PRESIDENTE,IF
9390,1821586,2003,MINISTRA PRESIDENTE,IF
9391,1821600,2003,MINISTRA PRESIDENTE,IF
9392,1821605,2003,MINISTRA PRESIDENTE,IF
9393,1821610,2003,MINISTRA PRESIDENTE,IF
9394,1821672,2003,MINISTRA PRESIDENTE,SE
9395,1821715,2003,MIN. ELLEN GRACIE,RE
9396,1821726,2003,MIN. ELLEN GRACIE,RE
9397,1821818,2003,MIN. CELSO DE MELLO,AO
9398,1821832,2003,MINISTRA PRESIDENTE,IF
9399,1821874,2003,MIN. SEPÚLVEDA PERTENCE,RE
9400,1822038,2003,MINISTRA PRESIDENTE,IF
9401,1822117,2003,MIN. SEPÚLVEDA PERTENCE,AI
9402,1822169,2003,MIN. GILMAR MENDES,Rcl
9403,1822193,2003,MIN. CARLOS VELLOSO,Pet
9404,1822239,2003,MINISTRA PRESIDENTE,SE
9405,1822321,2003,MIN. SEPÚLVEDA PERTENCE,AI
9406,1822339,2003,MIN. NELSON JOBIM,Pet
9407,1822644,2003,MIN. MOREIRA ALVES,RMS
9408,1822725,2003,MINISTRA PRESIDENTE,IF
9409,1822726,2003,MINISTRA PRESIDENTE,IF
9410,1822731,2003,MINISTRA PRESIDENTE,IF
9411,1822759,2003,MIN. ELLEN GRACIE,AI
9412,1822763,2003,MINISTRA PRESIDENTE,IF
9413,1822791,2003,MIN. CELSO DE MELLO,AI
9414,1822818,2003,MINISTRA PRESIDENTE,IF
9415,1822824,2003,MINISTRA PRESIDENTE,IF
9416,1822887,2003,MINISTRA PRESIDENTE,IF
9417,1822915,2003,MINISTRA PRESIDENTE,IF
9418,1822932,2003,MINISTRA PRESIDENTE,IF
9419,1823007,2003,MINISTRA PRESIDENTE,IF
9420,1823029,2003,MIN. MAURÍCIO CORRÊA,ADI
9421,1823065,2003,MINISTRA PRESIDENTE,IF
9422,1823067,2003,MINISTRA PRESIDENTE,IF
9423,1823209,2003,MIN. ELLEN GRACIE,ADI
9424,1823461,2003,MIN. ELLEN GRACIE,RE
9425,1823640,2003,MINISTRA PRESIDENTE,IF
9426,1823667,2003,MINISTRA PRESIDENTE,IF
9427,1823695,2003,MIN. SEPÚLVEDA PERTENCE,AI
9428,1823734,2003,MIN. SYDNEY SANCHES,AI
9429,1824151,2003,MIN. SEPÚLVEDA PERTENCE,RE
9430,1824255,2003,MIN. ELLEN GRACIE,Inq
9431,1824470,2003,MINISTRA PRESIDENTE,IF
9432,1824487,2003,MINISTRA PRESIDENTE,IF
9433,1824495,2003,MIN. CELSO DE MELLO,AI
9434,1824518,2003,MINISTRA PRESIDENTE,IF
9435,1824585,2003,MINISTRA PRESIDENTE,IF
9436,1824615,2003,MIN. SEPÚLVEDA PERTENCE,AI
9437,1824634,2003,MINISTRA PRESIDENTE,IF
9438,1824635,2003,MINISTRA PRESIDENTE,IF
9439,1824637,2003,MINISTRA PRESIDENTE,IF
9440,1824683,2003,MINISTRA PRESIDENTE,IF
9441,1825835,2003,MIN. MAURÍCIO CORRÊA,AO
9442,1826362,2003,MIN. GILMAR MENDES,Rcl
9443,1826955,2003,MIN. ELLEN GRACIE,ADI
9444,1827036,2003,MIN. ELLEN GRACIE,RE
9445,1827104,2003,MIN. MAURÍCIO CORRÊA,MI
9446,1827165,2003,MIN. NELSON JOBIM,ACO
9447,1827218,2003,MIN. SEPÚLVEDA PERTENCE,AI
9448,1827243,2003,MINISTRA PRESIDENTE,IF
9449,1827262,2003,MINISTRA PRESIDENTE,IF
9450,1827295,2003,MINISTRA PRESIDENTE,IF
9451,1827462,2003,MINISTRA PRESIDENTE,IF
9452,1827649,2003,MIN. SEPÚLVEDA PERTENCE,AI
9453,1827679,2003,MINISTRA PRESIDENTE,SE
9454,1827957,2003,MINISTRA PRESIDENTE,IF
9455,1828012,2003,MINISTRA PRESIDENTE,IF
9456,1828609,2003,MIN. ILMAR GALVÃO,HC
9457,1828755,2003,MIN. SYDNEY SANCHES,ADI
9458,1828780,2003,MIN. ELLEN GRACIE,RE
9459,1828977,2003,MIN. CARLOS VELLOSO,RE
9460,1829014,2003,MIN. CARLOS VELLOSO,RE
9461,1829184,2003,MIN. ELLEN GRACIE,RE
9462,1829244,2003,MIN. ELLEN GRACIE,RE
9463,1829379,2003,MIN. MOREIRA ALVES,RE
9464,1829506,2003,MIN. NELSON JOBIM,RE
9465,1829524,2003,MIN. SYDNEY SANCHES,AI
9466,1829608,2003,MIN. SYDNEY SANCHES,RE
9467,1829877,2003,MIN. CELSO DE MELLO,RE
9468,1829928,2003,MINISTRA PRESIDENTE,IF
9469,1829933,2003,MINISTRA PRESIDENTE,IF
9470,1829972,2003,MINISTRA PRESIDENTE,IF
9471,1829974,2003,MINISTRA PRESIDENTE,IF
9472,1829997,2003,MINISTRA PRESIDENTE,IF
9473,1830030,2003,MINISTRA PRESIDENTE,IF
9474,1830060,2003,MIN. AYRES BRITTO,ADI
9475,1830092,2003,MINISTRA PRESIDENTE,IF
9476,1830301,2003,MINISTRA PRESIDENTE,IF
9477,1830303,2003,MIN. GILMAR MENDES,Rcl
9478,1830566,2003,MIN. AYRES BRITTO,RE
9479,1830653,2003,MINISTRA PRESIDENTE,IF
9480,1830722,2003,MINISTRA PRESIDENTE,IF
9481,1830801,2003,MIN. ELLEN GRACIE,Rcl
9482,1830841,2003,MINISTRA PRESIDENTE,IF
9483,1830893,2003,MIN. AYRES BRITTO,RE
9484,1830920,2003,MINISTRA PRESIDENTE,IF
9485,1830975,2003,MINISTRA PRESIDENTE,Pet
9486,1831557,2003,MIN. SYDNEY SANCHES,AI
9487,1831708,2003,MIN. ELLEN GRACIE,RE
9488,1831840,2003,MIN. CEZAR PELUSO,AI
9489,1831885,2003,MIN. SEPÚLVEDA PERTENCE,Inq
9490,1831899,2003,MIN. NELSON JOBIM,RE
9491,1832070,2003,MINISTRA PRESIDENTE,IF
9492,1832115,2003,MINISTRA PRESIDENTE,IF
9493,1832118,2003,MINISTRA PRESIDENTE,IF
9494,1832170,2003,MIN. ELLEN GRACIE,RE
9495,1832192,2003,MIN. ELLEN GRACIE,RE
9496,1832248,2003,MIN. SYDNEY SANCHES,RE
9497,1832284,2003,MINISTRA PRESIDENTE,IF
9498,1832439,2003,MIN. MAURÍCIO CORRÊA,RE
9499,1832464,2003,MIN. ELLEN GRACIE,RE
9500,1832495,2003,MIN. ELLEN GRACIE,RE
9501,1832529,2003,MIN. SYDNEY SANCHES,RE
9502,1832545,2003,MIN. SYDNEY SANCHES,RE
9503,1832564,2003,MIN. SYDNEY SANCHES,RE
9504,1832583,2003,MIN. AYRES BRITTO,RE
9505,1832592,2003,MIN. ILMAR GALVÃO,RE
9506,1832676,2003,MIN. ELLEN GRACIE,RE
9507,1832742,2003,MIN. ELLEN GRACIE,RE
9508,1832809,2003,MIN. AYRES BRITTO,RE
9509,1833269,2003,MIN. AYRES BRITTO,ADI
9510,1833344,2003,MIN. ELLEN GRACIE,RE
9511,1833394,2003,MIN. MAURÍCIO CORRÊA,RE
9512,1833421,2003,MIN. AYRES BRITTO,RE
9513,1833492,2003,MIN. CELSO DE MELLO,RE
9514,1833495,2003,MIN. AYRES BRITTO,RE
9515,1833526,2003,MIN. ELLEN GRACIE,RE
9516,1833530,2003,MIN. ELLEN GRACIE,RE
9517,1833679,2003,MIN. SEPÚLVEDA PERTENCE,AI
9518,1833842,2003,MIN. SEPÚLVEDA PERTENCE,AI
9519,1833862,2003,MIN. SYDNEY SANCHES,AI
9520,1833899,2003,MIN. SYDNEY SANCHES,AI
9521,1833921,2003,MIN. ELLEN GRACIE,RE
9522,1834022,2003,MINISTRA PRESIDENTE,IF
9523,1834866,2003,MIN. NELSON JOBIM,RE
9524,1835369,2003,MIN. ILMAR GALVÃO,RE
9525,1835395,2003,MIN. SYDNEY SANCHES,RE
9526,1835398,2003,MIN. ELLEN GRACIE,RE
9527,1835852,2003,MIN. ELLEN GRACIE,RE
9528,1835924,2003,MIN. CELSO DE MELLO,AI
9529,1836057,2003,MIN. JOAQUIM BARBOSA,RE
9530,1836124,2003,MIN. MAURÍCIO CORRÊA,RE
9531,1836444,2003,MIN. MARCO AURÉLIO,RE
9532,1836473,2003,MIN. CELSO DE MELLO,RE
9533,1836527,2003,MIN. ILMAR GALVÃO,RE
9534,1836545,2003,MIN. CELSO DE MELLO,RE
9535,1836622,2003,MIN. ELLEN GRACIE,RE
9536,1836671,2003,MIN. ELLEN GRACIE,RE
9537,1836814,2003,MIN. SYDNEY SANCHES,RE
9538,1836908,2003,MIN. CELSO DE MELLO,AI
9539,1837093,2003,MIN. MOREIRA ALVES,MS
9540,1837338,2003,MIN. CARLOS VELLOSO,ADI
9541,1837339,2003,MIN. ELLEN GRACIE,ADI
9542,1837340,2003,MIN. CELSO DE MELLO,ADI
9543,1837342,2003,MIN. CARLOS VELLOSO,ADI
9544,1837630,2003,MIN. SEPÚLVEDA PERTENCE,AI
9545,1837781,2003,MINISTRA PRESIDENTE,SE
9546,1837900,2003,MIN. ELLEN GRACIE,ADI
9547,1837939,2003,MIN. CELSO DE MELLO,ADI
9548,1837942,2003,MIN. CARLOS VELLOSO,ADI
9549,1837944,2003,MIN. MAURÍCIO CORRÊA,ADI
9550,1837964,2003,MIN. SYDNEY SANCHES,RE
9551,1838150,2003,MIN. ELLEN GRACIE,ADI
9552,1838183,2003,MIN. MAURÍCIO CORRÊA,RE
9553,1838285,2003,MINISTRA PRESIDENTE,IF
9554,1838286,2003,MINISTRA PRESIDENTE,IF
9555,1838293,2003,MINISTRA PRESIDENTE,IF
9556,1838350,2003,MINISTRA PRESIDENTE,IF
9557,1838354,2003,MINISTRA PRESIDENTE,IF
9558,1838475,2003,MINISTRA PRESIDENTE,IF
9559,1838509,2003,MIN. CELSO DE MELLO,AI
9560,1838679,2003,MINISTRA PRESIDENTE,IF
9561,1838921,2003,MIN. MAURÍCIO CORRÊA,RE
9562,1839223,2003,MIN. MAURÍCIO CORRÊA,RE
9563,1839247,2003,MIN. SEPÚLVEDA PERTENCE,RE
9564,1839626,2003,MIN. SEPÚLVEDA PERTENCE,AI
9565,1839754,2003,MIN. ILMAR GALVÃO,RE
9566,1839826,2003,MIN. SEPÚLVEDA PERTENCE,RE
9567,1841334,2003,MIN. ELLEN GRACIE,RE
9568,1841376,2003,MIN. ELLEN GRACIE,RE
9569,1841501,2003,MIN. SEPÚLVEDA PERTENCE,RE
9570,1841548,2003,MIN. MAURÍCIO CORRÊA,RE
9571,1841732,2003,MIN. ELLEN GRACIE,RE
9572,1841760,2003,MIN. SYDNEY SANCHES,RE
9573,1841761,2003,MIN. SEPÚLVEDA PERTENCE,RE
9574,1841944,2003,MIN. ELLEN GRACIE,Inq
9575,1842136,2003,MIN. ELLEN GRACIE,RE
9576,1842617,2003,MIN. CARLOS VELLOSO,RE
9577,1842685,2003,MIN. NELSON JOBIM,RE
9578,1842800,2003,MIN. SYDNEY SANCHES,AI
9579,1842863,2003,MIN. GILMAR MENDES,Rcl
9580,1842932,2003,MIN. CELSO DE MELLO,RE
9581,1842934,2003,MINISTRA PRESIDENTE,IF
9582,1842999,2003,MINISTRA PRESIDENTE,IF
9583,1843005,2003,MIN. JOAQUIM BARBOSA,RE
9584,1843019,2003,MIN. ELLEN GRACIE,RE
9585,1843020,2003,MINISTRA PRESIDENTE,IF
9586,1843407,2003,MIN. CELSO DE MELLO,RE
9587,1843421,2003,MIN. JOAQUIM BARBOSA,RE
9588,1843542,2003,MINISTRA PRESIDENTE,IF
9589,1843834,2003,MIN. MARCO AURÉLIO,ADI
9590,1843889,2003,MINISTRA PRESIDENTE,IF
9591,1844209,2003,MIN. SYDNEY SANCHES,RE
9592,1844334,2003,MIN. SEPÚLVEDA PERTENCE,AI
9593,1844496,2003,MIN. ELLEN GRACIE,RE
9594,1844588,2003,MIN. SEPÚLVEDA PERTENCE,AI
9595,1844734,2003,MIN. SYDNEY SANCHES,AI
9596,1846154,2003,MIN. ELLEN GRACIE,RE
9597,1846327,2003,MIN. SYDNEY SANCHES,AI
9598,1847040,2003,MIN. SEPÚLVEDA PERTENCE,AI
9599,1847120,2003,MIN. SYDNEY SANCHES,AI
9600,1847591,2003,MIN. CEZAR PELUSO,Inq
9601,1847894,2003,MIN. SEPÚLVEDA PERTENCE,AI
9602,1848325,2003,MIN. MOREIRA ALVES,MS
9603,1848646,2003,MIN. ELLEN GRACIE,RE
9604,1848696,2003,MIN. CELSO DE MELLO,AI
9605,1848741,2003,MIN. ELLEN GRACIE,RE
9606,1848974,2003,MIN. SEPÚLVEDA PERTENCE,AI
9607,1848986,2003,MIN. ELLEN GRACIE,RE
9608,1849216,2003,MIN. ILMAR GALVÃO,RE
9609,1849688,2003,MIN. CELSO DE MELLO,AI
9610,1849888,2003,MIN. SEPÚLVEDA PERTENCE,AI
9611,1849976,2003,MIN. CELSO DE MELLO,AI
9612,1850033,2003,MIN. SEPÚLVEDA PERTENCE,AI
9613,1850083,2003,MIN. ILMAR GALVÃO,AR
9614,1850460,2003,MIN. ELLEN GRACIE,RE
9615,1850633,2003,MIN. MAURÍCIO CORRÊA,RE
9616,1850814,2003,MIN. SYDNEY SANCHES,AI
9617,1850828,2003,MIN. CARLOS VELLOSO,RE
9618,1850969,2003,MIN. AYRES BRITTO,RE
9619,1851059,2003,MIN. CELSO DE MELLO,RE
9620,1851337,2003,MIN. CARLOS VELLOSO,RE
9621,1851518,2003,MIN. CARLOS VELLOSO,RE
9622,1851578,2003,MIN. ELLEN GRACIE,RE
9623,1851770,2003,MIN. ELLEN GRACIE,MS
9624,1851775,2003,MIN. SYDNEY SANCHES,AI
9625,1851786,2003,MIN. CELSO DE MELLO,AI
9626,1852313,2003,MIN. SYDNEY SANCHES,RE
9627,1852548,2003,MIN. CARLOS VELLOSO,RE
9628,1852713,2003,MIN. CELSO DE MELLO,AI
9629,1853047,2003,MIN. CELSO DE MELLO,AI
9630,1853247,2003,MIN. ELLEN GRACIE,RE
9631,1853305,2003,MINISTRA PRESIDENTE,IF
9632,1853551,2003,MIN. CARLOS VELLOSO,AI
9633,1853713,2003,MIN. SEPÚLVEDA PERTENCE,AI
9634,1853789,2003,MINISTRA PRESIDENTE,IF
9635,1853845,2003,MINISTRA PRESIDENTE,IF
9636,1853846,2003,MINISTRA PRESIDENTE,IF
9637,1853877,2003,MIN. SYDNEY SANCHES,AI
9638,1853893,2003,MINISTRA PRESIDENTE,IF
9639,1854142,2003,MIN. SYDNEY SANCHES,RE
9640,1854233,2003,MIN. SYDNEY SANCHES,RE
9641,1854243,2003,MIN. CELSO DE MELLO,RE
9642,1854359,2003,MIN. ELLEN GRACIE,RE
9643,1854563,2003,MIN. CARLOS VELLOSO,AI
9644,1854647,2003,MIN. CARLOS VELLOSO,RE
9645,1854754,2003,MIN. ELLEN GRACIE,RE
9646,1854890,2003,MIN. SYDNEY SANCHES,RE
9647,1855051,2003,MIN. MAURÍCIO CORRÊA,RE
9648,1855066,2003,MIN. AYRES BRITTO,RE
9649,1855187,2003,MIN. CARLOS VELLOSO,RE
9650,1855252,2003,MIN. JOAQUIM BARBOSA,RE
9651,1855277,2003,MIN. CARLOS VELLOSO,AI
9652,1855302,2003,MIN. CELSO DE MELLO,RE
9653,1855319,2003,MIN. SEPÚLVEDA PERTENCE,RE
9654,1855485,2003,MINISTRA PRESIDENTE,CR
9655,1855615,2003,MIN. ELLEN GRACIE,RE
9656,1856629,2003,MIN. NELSON JOBIM,AR
9657,1856913,2003,MIN. MOREIRA ALVES,RE
9658,1857015,2003,MIN. SYDNEY SANCHES,AO
9659,1857219,2003,MIN. MAURÍCIO CORRÊA,RE
9660,1857542,2003,MIN. CARLOS VELLOSO,RE
9661,1857696,2003,MIN. AYRES BRITTO,Inq
9662,1857763,2003,MIN. ELLEN GRACIE,RE
9663,1858103,2003,MIN. CEZAR PELUSO,RE
9664,1858126,2003,MIN. SYDNEY SANCHES,Inq
9665,1858807,2003,MIN. SEPÚLVEDA PERTENCE,AI
9666,1858898,2003,MIN. ILMAR GALVÃO,ADI
9667,1859861,2003,MIN. CELSO DE MELLO,RE
9668,1860001,2003,MIN. CARLOS VELLOSO,AO
9669,1860017,2003,MIN. SEPÚLVEDA PERTENCE,AI
9670,1860056,2003,MIN. SYDNEY SANCHES,AI
9671,1860076,2003,MIN. CELSO DE MELLO,RE
9672,1860078,2003,MIN. NELSON JOBIM,AO
9673,1860472,2003,MIN. SYDNEY SANCHES,AI
9674,1860509,2003,MIN. SEPÚLVEDA PERTENCE,AI
9675,1860535,2003,MIN. AYRES BRITTO,RE
9676,1860536,2003,MIN. CELSO DE MELLO,RE
9677,1860778,2003,MIN. AYRES BRITTO,RE
9678,1861138,2003,MIN. MARCO AURÉLIO,AI
9679,1861214,2003,MIN. SEPÚLVEDA PERTENCE,AI
9680,1861286,2003,MIN. CELSO DE MELLO,AI
9681,1861555,2003,MINISTRA PRESIDENTE,SE
9682,1861749,2003,MIN. MAURÍCIO CORRÊA,Inq
9683,1861917,2003,MIN. SEPÚLVEDA PERTENCE,AI
9684,1861956,2003,MINISTRA PRESIDENTE,SE
9685,1861990,2003,MIN. MARCO AURÉLIO,ACO
9686,1862000,2003,MIN. CELSO DE MELLO,RE
9687,1862030,2003,MIN. MOREIRA ALVES,ADI
9688,1862169,2003,MIN. SYDNEY SANCHES,AI
9689,1862234,2003,MIN. SYDNEY SANCHES,RE
9690,1862280,2003,MIN. CELSO DE MELLO,RE
9691,1862332,2003,MIN. CELSO DE MELLO,RE
9692,1862347,2003,MIN. SEPÚLVEDA PERTENCE,AI
9693,1863996,2003,MINISTRA PRESIDENTE,SE
9694,1864068,2003,MIN. JOAQUIM BARBOSA,AI
9695,1864484,2003,MIN. ELLEN GRACIE,RE
9696,1864522,2003,MIN. MAURÍCIO CORRÊA,RE
9697,1864858,2003,MIN. CARLOS VELLOSO,Pet
9698,1865112,2003,MIN. SYDNEY SANCHES,RE
9699,1865164,2003,MIN. AYRES BRITTO,RE
9700,1865533,2003,MIN. MARCO AURÉLIO,HC
9701,1865924,2003,MIN. ELLEN GRACIE,RE
9702,1865946,2003,MIN. CELSO DE MELLO,RE
9703,1866072,2003,MIN. GILMAR MENDES,ADI
9704,1866180,2003,MIN. CEZAR PELUSO,RE
9705,1866822,2003,MIN. SEPÚLVEDA PERTENCE,AI
9706,1867046,2003,MIN. ELLEN GRACIE,RE
9707,1868037,2003,MIN. MOREIRA ALVES,AI
9708,1868109,2003,MIN. SEPÚLVEDA PERTENCE,AI
9709,1868126,2003,MIN. MOREIRA ALVES,AI
9710,1868232,2003,MIN. SYDNEY SANCHES,AI
9711,1868375,2003,MIN. CARLOS VELLOSO,AI
9712,1868381,2003,MIN. CELSO DE MELLO,Rcl
9713,1868695,2003,MIN. ELLEN GRACIE,Rcl
9714,1868771,2003,MIN. ELLEN GRACIE,RE
9715,1868781,2003,MIN. ELLEN GRACIE,RE
9716,1868923,2003,MIN. CELSO DE MELLO,RE
9717,1869098,2003,MIN. ELLEN GRACIE,RE
9718,1869239,2003,MIN. CELSO DE MELLO,RE
9719,1869242,2003,MIN. ELLEN GRACIE,RE
9720,1869298,2003,MIN. ELLEN GRACIE,RE
9721,1869310,2003,MIN. SYDNEY SANCHES,RE
9722,1869370,2003,MIN. CELSO DE MELLO,RE
9723,1869455,2003,MIN. CELSO DE MELLO,RE
9724,1869480,2003,MIN. CARLOS VELLOSO,RE
9725,1869581,2003,MIN. ELLEN GRACIE,RE
9726,1869611,2003,MIN. MOREIRA ALVES,RE
9727,1869950,2003,MIN. MAURÍCIO CORRÊA,RE
9728,1870122,2003,MIN. ELLEN GRACIE,RE
9729,1870434,2003,MINISTRA PRESIDENTE,SS
9730,1870764,2003,MIN. GILMAR MENDES,ADI
9731,1870788,2003,MIN. SEPÚLVEDA PERTENCE,AI
9732,1871007,2003,MIN. NELSON JOBIM,Pet
9733,1871102,2003,MIN. ELLEN GRACIE,Pet
9734,1871104,2003,MIN. MAURÍCIO CORRÊA,RE
9735,1871125,2003,MIN. ILMAR GALVÃO,AR
9736,1871207,2003,MIN. EROS GRAU,AR
9737,1871241,2003,MIN. MAURÍCIO CORRÊA,ADI
9738,1871314,2003,MIN. SYDNEY SANCHES,RE
9739,1871353,2003,MIN. ILMAR GALVÃO,RE
9740,1871377,2003,MIN. CARLOS VELLOSO,RE
9741,1871475,2003,MIN. ELLEN GRACIE,RE
9742,1871532,2003,MIN. CELSO DE MELLO,RE
9743,1871641,2003,MIN. SYDNEY SANCHES,RE
9744,1871737,2003,MIN. SEPÚLVEDA PERTENCE,RE
9745,1871823,2003,MIN. CELSO DE MELLO,AO
9746,1871890,2003,MIN. CARLOS VELLOSO,RE
9747,1871934,2003,MIN. SYDNEY SANCHES,AI
9748,1872026,2003,MIN. ILMAR GALVÃO,RE
9749,1872042,2003,MIN. SEPÚLVEDA PERTENCE,RE
9750,1872115,2003,MIN. SEPÚLVEDA PERTENCE,RE
9751,1872208,2003,MIN. CELSO DE MELLO,RE
9752,1872375,2003,MIN. CELSO DE MELLO,RE
9753,1872491,2003,MINISTRA PRESIDENTE,IF
9754,1872527,2003,MIN. CELSO DE MELLO,Rcl
9755,1872612,2003,MINISTRA PRESIDENTE,IF
9756,1872742,2003,MIN. MARCO AURÉLIO,AO
9757,1872849,2003,MIN. SEPÚLVEDA PERTENCE,AI
9758,1872927,2003,MIN. SYDNEY SANCHES,AI
9759,1873452,2003,MIN. CARLOS VELLOSO,RE
9760,1873626,2003,MIN. SEPÚLVEDA PERTENCE,RE
9761,1874275,2003,MIN. SEPÚLVEDA PERTENCE,AI
9762,1875200,2003,MIN. SEPÚLVEDA PERTENCE,AI
9763,1875437,2003,MINISTRA PRESIDENTE,IF
9764,1875492,2003,MIN. SEPÚLVEDA PERTENCE,RE
9765,1875530,2003,MIN. SEPÚLVEDA PERTENCE,AI
9766,1875622,2003,MIN. CELSO DE MELLO,Rcl
9767,1875687,2003,MIN. MAURÍCIO CORRÊA,Pet
9768,1875695,2003,MINISTRA PRESIDENTE,IF
9769,1875706,2003,MIN. SEPÚLVEDA PERTENCE,AI
9770,1875735,2003,MINISTRA PRESIDENTE,IF
9771,1875736,2003,MINISTRA PRESIDENTE,IF
9772,1875753,2003,MINISTRA PRESIDENTE,IF
9773,1875754,2003,MINISTRA PRESIDENTE,IF
9774,1875770,2003,MINISTRA PRESIDENTE,IF
9775,1875804,2003,MINISTRA PRESIDENTE,IF
9776,1875895,2003,MIN. SEPÚLVEDA PERTENCE,RE
9777,1875947,2003,MINISTRA PRESIDENTE,IF
9778,1876164,2003,MINISTRA PRESIDENTE,IF
9779,1876190,2003,MIN. CELSO DE MELLO,ADI
9780,1876455,2003,MIN. CEZAR PELUSO,RE
9781,1876643,2003,MIN. ILMAR GALVÃO,RE
9782,1876798,2003,MIN. JOAQUIM BARBOSA,AI
9783,1876864,2003,MIN. CELSO DE MELLO,RE
9784,1876893,2003,MIN. SEPÚLVEDA PERTENCE,AI
9785,1877070,2003,MIN. SEPÚLVEDA PERTENCE,RE
9786,1877257,2003,MIN. CELSO DE MELLO,RE
9787,1877263,2003,MIN. AYRES BRITTO,RE
9788,1877282,2003,MIN. CARLOS VELLOSO,RE
9789,1877523,2003,MIN. SEPÚLVEDA PERTENCE,RE
9790,1877633,2003,MIN. SYDNEY SANCHES,RE
9791,1878005,2003,MIN. SEPÚLVEDA PERTENCE,AI
9792,1878243,2003,MIN. AYRES BRITTO,RE
9793,1878473,2003,MIN. SYDNEY SANCHES,RE
9794,1878545,2003,MIN. SEPÚLVEDA PERTENCE,RE
9795,1878630,2003,MIN. SEPÚLVEDA PERTENCE,RE
9796,1878635,2003,MIN. SYDNEY SANCHES,RE
9797,1878744,2003,MIN. SEPÚLVEDA PERTENCE,RE
9798,1878805,2003,MIN. SEPÚLVEDA PERTENCE,Inq
